#Device,LCX200,,,,,,,,,
#Device Name,RS-LCX200-02169.local,,,,,,,,,
#Format,LOG,,,,,,,,,
#Date,2025-03-11,,,,,,,,,
#Version,02.036 001FCD160E,,,,,,,,,
#Serial No.,102169,,,,,,,,,
#Logging Interval[s],0,,,,,,,,,
#Mode,Unlimited,,,,,,,,,
#Start Time,14:44:56,,,,,,,,,
#Stop Time,14:46:03,,,,,,,,,
#Actual Count,200,,,,,,,,,
Timestamp,Ls[H],Q,Z[Ohm],Θd[°],IBias[A],Bias Enable,Ext. Voltage Enable,Voltage[V],Frequency[Hz],R[Ohm]
14:45:05.464,0.00000229306,0.180119,0.0133687,10.2106,0,FALSE,FALSE,2,164.482,0.0131569776198287
14:45:05.789,0.00000220178,0.183354,0.0133866,10.39,0,FALSE,FALSE,2,174.513,0.0131670994160228
14:45:06.112,0.00000215882,0.19025,0.0133934,10.7718,0,FALSE,FALSE,2,184.543,0.0131573996883165
14:45:06.438,0.00000223945,0.208115,0.0134372,11.7563,0,FALSE,FALSE,2,194.573,0.0131553288632038
14:45:06.762,0.0000022394,0.218976,0.0134585,12.3514,0,FALSE,FALSE,2,204.603,0.0131469905267664
14:45:07.092,0.00000219765,0.224983,0.0135023,12.6795,0,FALSE,FALSE,2,214.633,0.0131730213113581
14:45:07.419,0.00000215578,0.230554,0.0135453,12.9829,0,FALSE,FALSE,2,224.663,0.0131990436406487
14:45:07.747,0.00000215188,0.240416,0.0135749,13.5182,0,FALSE,FALSE,2,234.693,0.0131988171346775
14:45:08.071,0.00000254839,0.296044,0.0138041,16.4911,0,FALSE,FALSE,2,244.724,0.013236252342388
14:45:08.390,0.00000223401,0.269171,0.0137577,15.0653,0,FALSE,FALSE,2,254.754,0.0132848509183974
14:45:08.710,0.00000214441,0.26862,0.0137522,15.0358,0,FALSE,FALSE,2,264.784,0.0132813785860268
14:45:09.032,0.00000216206,0.281471,0.0137787,15.7204,0,FALSE,FALSE,2,274.814,0.0132633123959114
14:45:09.357,0.00000214732,0.289146,0.0138358,16.127,0,FALSE,FALSE,2,284.844,0.0132913386627533
14:45:09.683,0.00000216978,0.302013,0.0139047,16.805,0,FALSE,FALSE,2,294.874,0.0133108896514253
14:45:10.006,0.00000217094,0.311921,0.0139671,17.3238,0,FALSE,FALSE,2,304.905,0.0133335131114458
14:45:10.327,0.00000215423,0.31999,0.013987,17.7441,0,FALSE,FALSE,2,314.935,0.0133215990760371
14:45:10.651,0.00000215423,0.31999,0.013987,17.7441,0,FALSE,FALSE,2,324.965,0.0133215990760371
14:45:10.974,0.00000208873,0.330517,0.0140094,18.2896,0,FALSE,FALSE,2,334.995,0.0133016795205397
14:45:11.295,0.00000210217,0.342273,0.0140728,18.8947,0,FALSE,FALSE,2,345.025,0.0133144916462316
14:45:11.621,0.00000212966,0.354234,0.0142287,19.5059,0,FALSE,FALSE,2,355.055,0.0134120738219816
14:45:11.943,0.00000212989,0.364911,0.0142524,20.0476,0,FALSE,FALSE,2,365.085,0.0133888207763672
14:45:12.266,0.00000213085,0.373761,0.0143449,20.4938,0,FALSE,FALSE,2,375.116,0.0134370124244392
14:45:12.587,0.0000021119,0.380987,0.0143549,20.8562,0,FALSE,FALSE,2,385.146,0.0134143226124526
14:45:12.909,0.00000208086,0.383851,0.0144177,20.9994,0,FALSE,FALSE,2,395.176,0.0134601366214092
14:45:13.237,0.00000211861,0.402078,0.014459,21.904,0,FALSE,FALSE,2,405.206,0.0134152078578869
14:45:13.559,0.00000209135,0.407065,0.0144721,22.1495,0,FALSE,FALSE,2,415.236,0.013404106064559
14:45:13.884,0.00000208175,0.413802,0.0145478,22.4799,0,FALSE,FALSE,2,425.266,0.013442366872696
14:45:14.204,0.00000214238,0.436521,0.0146464,23.5823,0,FALSE,FALSE,2,435.296,0.0134232258665994
14:45:14.531,0.00000207432,0.430943,0.0146658,23.3133,0,FALSE,FALSE,2,445.327,0.0134684039995347
14:45:14.855,0.00000211443,0.447683,0.0148054,24.1172,0,FALSE,FALSE,2,455.357,0.0135130596811931
14:45:15.175,0.00000210494,0.456856,0.0148121,24.5536,0,FALSE,FALSE,2,465.387,0.0134726851770016
14:45:15.496,0.00000207021,0.457829,0.0148556,24.5997,0,FALSE,FALSE,2,475.417,0.0135072803212513
14:45:15.815,0.00000207021,0.457829,0.0148556,24.5997,0,FALSE,FALSE,2,485.447,0.0135072803212513
14:45:16.138,0.00000207893,0.478671,0.0149901,25.5791,0,FALSE,FALSE,2,495.477,0.0135209214977456
14:45:16.458,0.00000206664,0.484927,0.0150438,25.87,0,FALSE,FALSE,2,505.508,0.0135362061105188
14:45:16.778,0.00000207629,0.497443,0.0151007,26.4477,0,FALSE,FALSE,2,515.538,0.0135202800862872
14:45:17.101,0.000002066,0.503271,0.0151762,26.7148,0,FALSE,FALSE,2,525.568,0.0135562210156454
14:45:17.431,0.00000207075,0.51407,0.0152421,27.2064,0,FALSE,FALSE,2,535.598,0.0135557949826222
14:45:17.755,0.00000206604,0.522279,0.0152999,27.5771,0,FALSE,FALSE,2,545.628,0.0135616581465775
14:45:18.078,0.00000205966,0.530094,0.0153534,27.9278,0,FALSE,FALSE,2,555.658,0.0135653197879822
14:45:18.400,0.00000205337,0.535972,0.0154496,28.1901,0,FALSE,FALSE,2,565.688,0.0136170470836724
14:45:18.720,0.00000206258,0.545789,0.0155738,28.6252,0,FALSE,FALSE,2,575.719,0.0136702510374964
14:45:19.040,0.00000205445,0.553038,0.0156235,28.9442,0,FALSE,FALSE,2,585.749,0.0136719911962036
14:45:19.360,0.00000205687,0.563815,0.0156774,29.4149,0,FALSE,FALSE,2,595.779,0.0136563655400219
14:45:19.678,0.00000205143,0.570733,0.0157532,29.7148,0,FALSE,FALSE,2,605.809,0.0136817094017574
14:45:19.997,0.00000204526,0.578848,0.0157973,30.0643,0,FALSE,FALSE,2,615.839,0.013671990264
14:45:20.317,0.00000204867,0.588586,0.0158825,30.4805,0,FALSE,FALSE,2,625.869,0.0136875678149517
14:45:20.641,0.00000204535,0.597653,0.0159297,30.8648,0,FALSE,FALSE,2,635.899,0.0136737397229729
14:45:20.958,0.00000204535,0.597653,0.0159297,30.8648,0,FALSE,FALSE,2,645.93,0.0136737397229729
14:45:21.278,0.00000203628,0.611533,0.0160866,31.4472,0,FALSE,FALSE,2,655.96,0.0137238211424773
14:45:21.600,0.00000203125,0.616723,0.0161925,31.6631,0,FALSE,FALSE,2,665.99,0.0137822358599188
14:45:21.923,0.00000202246,0.62821,0.0161491,32.1374,0,FALSE,FALSE,2,676.02,0.0136746520344098
14:45:22.241,0.00000203564,0.63738,0.0163256,32.5126,0,FALSE,FALSE,2,686.05,0.0137669420487967
14:45:22.562,0.00000203564,0.63738,0.0163256,32.5126,0,FALSE,FALSE,2,696.08,0.0137669420487967
14:45:22.887,0.00000202509,0.652133,0.0164479,33.1097,0,FALSE,FALSE,2,706.111,0.0137771928175439
14:45:23.207,0.00000201478,0.65918,0.0164723,33.3921,0,FALSE,FALSE,2,716.141,0.0137531145887323
14:45:23.534,0.00000202572,0.670122,0.016603,33.8269,0,FALSE,FALSE,2,726.171,0.0137924972976617
14:45:23.854,0.00000201886,0.678264,0.0166366,34.1476,0,FALSE,FALSE,2,736.201,0.0137683550500451
14:45:24.174,0.00000202229,0.688611,0.0167186,34.5517,0,FALSE,FALSE,2,746.231,0.0137696858082517
14:45:24.497,0.00000197951,0.681902,0.0166957,34.2902,0,FALSE,FALSE,2,756.261,0.0137938983382971
14:45:24.818,0.00000200092,0.697443,0.016841,34.8936,0,FALSE,FALSE,2,766.291,0.013813253952067
14:45:25.137,0.00000200248,0.704904,0.0169533,35.1801,0,FALSE,FALSE,2,776.322,0.0138566959347796
14:45:25.457,0.0000020165,0.71875,0.0170708,35.7067,0,FALSE,FALSE,2,786.352,0.0138617505057722
14:45:25.778,0.00000201614,0.728813,0.0171284,36.0851,0,FALSE,FALSE,2,796.382,0.0138421979225464
14:45:26.096,0.00000201614,0.728813,0.0171284,36.0851,0,FALSE,FALSE,2,806.412,0.0138421979225464
14:45:26.415,0.00000199215,0.738867,0.0171971,36.4595,0,FALSE,FALSE,2,816.442,0.0138312339779954
14:45:26.736,0.00000199912,0.74907,0.0173157,36.8358,0,FALSE,FALSE,2,826.472,0.0138587404586183
14:45:27.057,0.0000020061,0.756928,0.0174704,37.1231,0,FALSE,FALSE,2,836.503,0.0139298604063544
14:45:27.376,0.0000020061,0.756928,0.0174704,37.1231,0,FALSE,FALSE,2,846.533,0.0139298604063544
14:45:27.698,0.00000199973,0.775889,0.0175567,37.8075,0,FALSE,FALSE,2,856.563,0.0138711058243756
14:45:28.022,0.0000019861,0.77788,0.017613,37.8786,0,FALSE,FALSE,2,866.593,0.0139021780695156
14:45:28.341,0.00000199013,0.789752,0.0176863,38.3,0,FALSE,FALSE,2,876.623,0.0138797903221593
14:45:28.662,0.00000198846,0.796131,0.0177856,38.5244,0,FALSE,FALSE,2,886.653,0.0139144393335705
14:45:28.982,0.00000197691,0.800485,0.0178228,38.6768,0,FALSE,FALSE,2,896.683,0.0139139661395546
14:45:29.303,0.00000199549,0.818082,0.0179541,39.286,0,FALSE,FALSE,2,906.714,0.0138963827455648
14:45:29.623,0.00000198854,0.823806,0.0180143,39.4819,0,FALSE,FALSE,2,916.744,0.0139038958328914
14:45:29.951,0.00000197545,0.82742,0.0180445,39.605,0,FALSE,FALSE,2,926.774,0.0139025224177213
14:45:30.274,0.000001977,0.834452,0.018163,39.8434,0,FALSE,FALSE,2,936.804,0.0139455230200457
14:45:30.593,0.00000197791,0.846842,0.018208,40.2593,0,FALSE,FALSE,2,946.834,0.0138950270442674
14:45:30.913,0.00000197159,0.850249,0.0182992,40.3728,0,FALSE,FALSE,2,956.864,0.0139411705552257
14:45:31.234,0.00000197378,0.860386,0.0183853,40.7082,0,FALSE,FALSE,2,966.894,0.0139368112353088
14:45:31.554,0.00000197283,0.868214,0.0184711,40.965,0,FALSE,FALSE,2,976.925,0.013947716071382
14:45:31.875,0.00000197783,0.879779,0.0185682,41.3407,0,FALSE,FALSE,2,986.955,0.0139409138074047
14:45:32.195,0.0000019684,0.885253,0.0186025,41.517,0,FALSE,FALSE,2,996.985,0.013928790869391
14:45:32.650,0.00000209855,0.93636,0.0194267,43.1176,0,FALSE,FALSE,2,1007.02,0.0141805654253623
14:45:32.973,0.00000207378,0.934154,0.0194129,43.0502,0,FALSE,FALSE,2,1017.05,0.0141860909105462
14:45:33.293,0.00000204232,0.935039,0.0192973,43.0772,0,FALSE,FALSE,2,1027.08,0.0140954062936783
14:45:33.613,0.00000202611,0.93069,0.0193793,42.944,0,FALSE,FALSE,2,1037.11,0.0141860337661616
14:45:33.932,0.00000200934,0.931975,0.0193905,42.9835,0,FALSE,FALSE,2,1047.14,0.0141851216850494
14:45:34.251,0.00000200934,0.931975,0.0193905,42.9835,0,FALSE,FALSE,2,1057.17,0.0141851216850494
14:45:34.573,0.00000196408,0.931186,0.0193256,42.9593,0,FALSE,FALSE,2,1067.2,0.0141432079487174
14:45:34.893,0.00000197181,0.944059,0.0194414,43.3517,0,FALSE,FALSE,2,1077.23,0.0141368844540675
14:45:35.214,0.00000197037,0.956137,0.0194775,43.7154,0,FALSE,FALSE,2,1087.26,0.0140779751847083
14:45:35.534,0.00000194996,0.95207,0.019497,43.5935,0,FALSE,FALSE,2,1097.29,0.0141207040365643
14:45:35.856,0.00000194996,0.95207,0.019497,43.5935,0,FALSE,FALSE,2,1107.32,0.0141207040365643
14:45:36.176,0.00000197341,0.982893,0.0197642,44.5057,0,FALSE,FALSE,2,1117.35,0.0140954463176536
14:45:36.496,0.00000197645,0.995179,0.0198473,44.8616,0,FALSE,FALSE,2,1127.38,0.0140680194572446
14:45:36.808,0.00000197492,0.992715,0.0200333,44.7905,0,FALSE,FALSE,2,1137.41,0.0142173837869072
14:45:37.122,0.00000198397,1.00433,0.0201847,45.1237,0,FALSE,FALSE,2,1147.44,0.0142418905600992
14:45:37.433,0.0000019899,1.02699,0.0201989,45.7628,0,FALSE,FALSE,2,1157.47,0.0140913670711485
14:45:37.748,0.00000198425,1.02386,0.0203464,45.6755,0,FALSE,FALSE,2,1167.5,0.014216462159799
14:45:38.062,0.00000199061,1.0424,0.0204089,46.1894,0,FALSE,FALSE,2,1177.53,0.0141286057631144
14:45:38.373,0.00000199061,1.0424,0.0204089,46.1894,0,FALSE,FALSE,2,1187.56,0.0141286057631144
14:45:38.694,0.00000198117,1.04378,0.0206451,46.2272,0,FALSE,FALSE,2,1197.59,0.0142822895730405
14:45:39.006,0.00000198359,1.05895,0.0207012,46.64,0,FALSE,FALSE,2,1207.62,0.0142130319370508
14:45:39.318,0.00000199022,1.07834,0.0207662,47.1586,0,FALSE,FALSE,2,1217.65,0.01412041991303
14:45:39.630,0.00000198903,1.08262,0.0208865,47.2719,0,FALSE,FALSE,2,1227.68,0.0141719083556734
14:45:39.941,0.00000199298,1.0877,0.0210537,47.4055,0,FALSE,FALSE,2,1237.71,0.0142492558775927
14:45:40.251,0.00000198254,1.09244,0.0210712,47.5296,0,FALSE,FALSE,2,1247.74,0.0142274686667698
14:45:40.563,0.00000198082,1.09787,0.0211744,47.671,0,FALSE,FALSE,2,1257.77,0.0142585612085786
14:45:40.883,0.00000198359,1.10445,0.0213154,47.8415,0,FALSE,FALSE,2,1267.8,0.0143065520183757
14:45:41.195,0.00000198539,1.11101,0.0214465,48.0101,0,FALSE,FALSE,2,1277.83,0.0143476998289786
14:45:41.509,0.00000198612,1.12223,0.0215262,48.2963,0,FALSE,FALSE,2,1287.86,0.0143209195332408
14:45:41.829,0.00000198543,1.13278,0.0215973,48.5624,0,FALSE,FALSE,2,1297.89,0.0142931790676054
14:45:42.142,0.00000196379,1.13017,0.0215487,48.4968,0,FALSE,FALSE,2,1307.92,0.0142795019837546
14:45:42.453,0.00000198159,1.14948,0.0217499,48.9781,0,FALSE,FALSE,2,1317.95,0.014275491435772
14:45:42.765,0.00000197059,1.14844,0.0218023,48.9524,0,FALSE,FALSE,2,1327.98,0.0143172607665037
14:45:43.080,0.00000197963,1.16548,0.0219291,49.3698,0,FALSE,FALSE,2,1338.01,0.0142796670160315
14:45:43.392,0.00000196562,1.16632,0.0219305,49.3903,0,FALSE,FALSE,2,1348.04,0.0142746227642741
14:45:43.707,0.00000197223,1.18266,0.0220386,49.7839,0,FALSE,FALSE,2,1358.07,0.0142297132731434
14:45:44.019,0.00000197729,1.18411,0.0222471,49.8183,0,FALSE,FALSE,2,1368.1,0.0143541337493095
14:45:44.331,0.0000019805,1.19942,0.0223277,50.1808,0,FALSE,FALSE,2,1378.13,0.0142979248965428
14:45:44.643,0.00000198062,1.20859,0.0224217,50.3953,0,FALSE,FALSE,2,1388.16,0.0142935465991263
14:45:44.957,0.00000196078,1.20125,0.0224132,50.2237,0,FALSE,FALSE,2,1398.19,0.0143397826835839
14:45:45.269,0.00000195927,1.20695,0.022513,50.3571,0,FALSE,FALSE,2,1408.22,0.0143633104326572
14:45:45.581,0.00000197007,1.22053,0.0226955,50.6716,0,FALSE,FALSE,2,1418.25,0.0143835991888545
14:45:45.892,0.00000196001,1.22141,0.0227327,50.6919,0,FALSE,FALSE,2,1428.28,0.014400944155807
14:45:46.206,0.00000196431,1.22931,0.0228835,50.8729,0,FALSE,FALSE,2,1438.31,0.0144404677898232
14:45:46.518,0.00000197488,1.24973,0.0230171,51.3342,0,FALSE,FALSE,2,1448.34,0.0143805478744704
14:45:46.834,0.0000019705,1.24057,0.0231918,51.1285,0,FALSE,FALSE,2,1458.37,0.0145546139963855
14:45:47.145,0.00000196579,1.24385,0.0232714,51.2022,0,FALSE,FALSE,2,1468.4,0.0145812515416657
14:45:47.461,0.00000196878,1.26035,0.0233458,51.5704,0,FALSE,FALSE,2,1478.43,0.0145106419208248
14:45:47.774,0.00000196769,1.25928,0.0234989,51.5467,0,FALSE,FALSE,2,1488.46,0.0146134148717919
14:45:48.092,0.00000197065,1.2769,0.0235669,51.9339,0,FALSE,FALSE,2,1498.49,0.0145306473975814
14:45:48.405,0.00000196706,1.27994,0.0236601,52.0001,0,FALSE,FALSE,2,1508.52,0.0145665795316906
14:45:48.717,0.00000196685,1.29517,0.0237092,52.3282,0,FALSE,FALSE,2,1518.55,0.0144895821510271
14:45:49.029,0.00000197546,1.30797,0.0238829,52.6005,0,FALSE,FALSE,2,1528.58,0.0145057308719705
14:45:49.342,0.00000197219,1.31223,0.0239711,52.6904,0,FALSE,FALSE,2,1538.61,0.0145294032744825
14:45:49.655,0.00000197219,1.31223,0.0239711,52.6904,0,FALSE,FALSE,2,1548.64,0.0145294032744825
14:45:49.967,0.0000019702,1.32864,0.023994,53.033,0,FALSE,FALSE,2,1558.67,0.0144289104861507
14:45:50.279,0.00000196325,1.34107,0.0241382,53.2891,0,FALSE,FALSE,2,1568.7,0.0144292768736382
14:45:50.591,0.00000196377,1.35296,0.0242229,53.5311,0,FALSE,FALSE,2,1578.73,0.0143977615470067
14:45:50.904,0.00000197785,1.375,0.0244132,53.9726,0,FALSE,FALSE,2,1588.76,0.0143591624610376
14:45:51.220,0.0000019611,1.366,0.024415,53.7935,0,FALSE,FALSE,2,1598.79,0.0144218723958865
14:45:51.531,0.00000195822,1.38172,0.024435,54.1054,0,FALSE,FALSE,2,1608.82,0.0143261429922701
14:45:51.843,0.00000195949,1.38551,0.0245802,54.18,0,FALSE,FALSE,2,1618.85,0.0143853347820978
14:45:52.159,0.00000197538,1.40578,0.0248106,54.5739,0,FALSE,FALSE,2,1628.88,0.0143815245339507
14:45:52.473,0.00000197538,1.40578,0.0248106,54.5739,0,FALSE,FALSE,2,1638.91,0.0143815245339507
14:45:52.784,0.00000195832,1.41119,0.0248671,54.6779,0,FALSE,FALSE,2,1648.94,0.0143774703945852
14:45:53.096,0.00000197887,1.43709,0.0251295,55.1679,0,FALSE,FALSE,2,1658.97,0.0143533051593932
14:45:53.408,0.00000196315,1.43193,0.0251101,55.0711,0,FALSE,FALSE,2,1669.01,0.0143770259337848
14:45:53.721,0.00000198031,1.46559,0.0252915,55.6935,0,FALSE,FALSE,2,1679.04,0.0142547892407136
14:45:54.037,0.00000196132,1.44746,0.0252993,55.3608,0,FALSE,FALSE,2,1689.07,0.0143802935619724
14:45:54.353,0.0000019644,1.46615,0.025385,55.7036,0,FALSE,FALSE,2,1699.1,0.014303791108342
14:45:54.665,0.00000197674,1.49964,0.0255144,56.3036,0,FALSE,FALSE,2,1709.13,0.0141551889119132
14:45:54.976,0.00000196146,1.48406,0.0255484,56.0268,0,FALSE,FALSE,2,1719.16,0.0142765752318816
14:45:55.288,0.00000196444,1.497,0.0256672,56.257,0,FALSE,FALSE,2,1729.19,0.0142573248228343
14:45:55.598,0.00000196444,1.497,0.0256672,56.257,0,FALSE,FALSE,2,1739.22,0.0142573248228343
14:45:55.913,0.00000197699,1.53289,0.0259436,56.8811,0,FALSE,FALSE,2,1749.25,0.0141750192142144
14:45:56.225,0.00000196656,1.53446,0.0259467,56.9079,0,FALSE,FALSE,2,1759.28,0.014166546630525
14:45:56.538,0.00000197178,1.54467,0.0261126,57.0816,0,FALSE,FALSE,2,1769.31,0.0141907373076033
14:45:56.849,0.00000196849,1.54943,0.0261929,57.1619,0,FALSE,FALSE,2,1779.34,0.0142035464154586
14:45:57.164,0.00000196581,1.55573,0.0262736,57.2676,0,FALSE,FALSE,2,1789.37,0.0142065584516792
14:45:57.475,0.00000196786,1.56625,0.0263965,57.4432,0,FALSE,FALSE,2,1799.4,0.0142048920834025
14:45:57.788,0.00000196431,1.56417,0.026506,57.4085,0,FALSE,FALSE,2,1809.43,0.0142773455416546
14:45:58.099,0.00000196168,1.57144,0.0265816,57.5289,0,FALSE,FALSE,2,1819.46,0.0142709734601352
14:45:58.411,0.00000196497,1.57843,0.0267387,57.6441,0,FALSE,FALSE,2,1829.49,0.0143099309768715
14:45:58.721,0.00000196497,1.57843,0.0267387,57.6441,0,FALSE,FALSE,2,1839.52,0.0143099309768715
14:45:59.033,0.00000196415,1.59114,0.0268128,57.8515,0,FALSE,FALSE,2,1849.55,0.0142675055341584
14:45:59.345,0.00000196569,1.6127,0.0270244,58.1978,0,FALSE,FALSE,2,1859.58,0.014241546091072
14:45:59.658,0.00000196276,1.62106,0.0270908,58.3303,0,FALSE,FALSE,2,1869.61,0.0142232562211587
14:45:59.970,0.00000196424,1.6362,0.0271873,58.5679,0,FALSE,FALSE,2,1879.64,0.0141778439727582
14:46:00.281,0.00000195466,1.63229,0.0272169,58.5069,0,FALSE,FALSE,2,1889.67,0.0142179964105248
14:46:00.602,0.00000195348,1.63601,0.027328,58.5649,0,FALSE,FALSE,2,1899.7,0.0142524382000589
14:46:00.913,0.00000195095,1.63672,0.0274333,58.576,0,FALSE,FALSE,2,1909.73,0.0143028206307612
14:46:01.227,0.00000196511,1.66694,0.0276416,59.0404,0,FALSE,FALSE,2,1919.76,0.0142197663356172
14:46:01.543,0.00000196188,1.67636,0.0276993,59.1826,0,FALSE,FALSE,2,1929.79,0.014190453779297
14:46:01.854,0.00000196188,1.67636,0.0276993,59.1826,0,FALSE,FALSE,2,1939.82,0.014190453779297
14:46:02.165,0.00000194986,1.67779,0.0278095,59.2041,0,FALSE,FALSE,2,1949.85,0.0142379466787382
14:46:02.480,0.00000195192,1.68404,0.0279549,59.2977,0,FALSE,FALSE,2,1959.88,0.0142731411148326
14:46:02.799,0.00000195812,1.70858,0.0280822,59.6604,0,FALSE,FALSE,2,1969.91,0.0141849999165231
14:46:03.109,0.00000195634,1.72088,0.0281483,59.8391,0,FALSE,FALSE,2,1979.94,0.0141425511545256
14:46:03.421,0.00000195651,1.72417,0.0282797,59.8867,0,FALSE,FALSE,2,1989.97,0.0141882521261592
14:46:03.736,0.00000194957,1.72748,0.0283077,59.9344,0,FALSE,FALSE,2,2000,0.0141819090371308
