#Device,LCX200,,,,,,,,,
#Device Name,RS-LCX200-02169.local,,,,,,,,,
#Format,LOG,,,,,,,,,
#Date,2025-03-11,,,,,,,,,
#Version,02.036 001FCD160E,,,,,,,,,
#Serial No.,102169,,,,,,,,,
#Logging Interval[s],0,,,,,,,,,
#Mode,Unlimited,,,,,,,,,
#Start Time,14:37:24,,,,,,,,,
#Stop Time,14:38:31,,,,,,,,,
#Actual Count,200,,,,,,,,,
Timestamp,Ls[H],Q,Z[Ohm],Θd[°],IBias[A],Bias Enable,Ext. Voltage Enable,Voltage[V],Frequency[Hz],R[Ohm]
14:37:38.261,0.00000196583,0.274868,0.014677,15.3692,0,FALSE,FALSE,2,314.935,0.0141521213850442
14:37:38.585,0.00000172362,0.248283,0.0146049,13.9436,0,FALSE,FALSE,2,324.965,0.0141745431916867
14:37:38.909,0.00000172362,0.248283,0.0146049,13.9436,0,FALSE,FALSE,2,334.995,0.0141745431916867
14:37:39.232,0.00000190794,0.292227,0.0147459,16.2898,0,FALSE,FALSE,2,345.025,0.0141539294138779
14:37:39.555,0.00000190794,0.292227,0.0147459,16.2898,0,FALSE,FALSE,2,355.055,0.0141539294138779
14:37:39.882,0.00000193195,0.311295,0.0149101,17.2911,0,FALSE,FALSE,2,365.085,0.0142362675599969
14:37:40.205,0.00000190354,0.315039,0.0149311,17.4865,0,FALSE,FALSE,2,375.116,0.0142411006683381
14:37:40.531,0.00000191177,0.324613,0.0149841,17.9841,0,FALSE,FALSE,2,385.146,0.014252010350892
14:37:40.857,0.00000189912,0.331109,0.0150017,18.3201,0,FALSE,FALSE,2,395.176,0.0142413428433258
14:37:41.178,0.00000191987,0.343011,0.0150651,18.9325,0,FALSE,FALSE,2,405.206,0.0142501002403327
14:37:41.503,0.00000191987,0.343011,0.0150651,18.9325,0,FALSE,FALSE,2,415.236,0.0142501002403327
14:37:41.822,0.0000018843,0.344228,0.0151041,18.9949,0,FALSE,FALSE,2,425.266,0.0142816447689614
14:37:42.147,0.00000193315,0.36857,0.0152887,20.2324,0,FALSE,FALSE,2,435.296,0.0143453506881276
14:37:42.472,0.00000187053,0.365059,0.0152625,20.0551,0,FALSE,FALSE,2,445.327,0.0143370319634175
14:37:42.796,0.0000019074,0.380745,0.0153368,20.8441,0,FALSE,FALSE,2,455.357,0.0143330382971092
14:37:43.118,0.00000189306,0.38624,0.0153637,21.1185,0,FALSE,FALSE,2,465.387,0.0143318316316646
14:37:43.443,0.00000189138,0.393261,0.0154375,21.4678,0,FALSE,FALSE,2,475.417,0.0143664986336102
14:37:43.764,0.00000186888,0.396504,0.0154654,21.6285,0,FALSE,FALSE,2,485.447,0.014376531584395
14:37:44.087,0.00000188677,0.407746,0.0155571,22.183,0,FALSE,FALSE,2,495.477,0.0144056047103317
14:37:44.408,0.00000187031,0.412173,0.0155888,22.4001,0,FALSE,FALSE,2,505.508,0.0144125528407476
14:37:44.733,0.00000187261,0.420819,0.0156385,22.8223,0,FALSE,FALSE,2,515.538,0.0144141971379528
14:37:45.051,0.00000187261,0.420819,0.0156385,22.8223,0,FALSE,FALSE,2,525.568,0.0144141971379528
14:37:45.376,0.00000187327,0.435852,0.0157778,23.5501,0,FALSE,FALSE,2,535.598,0.0144636836628361
14:37:45.697,0.0000018578,0.440854,0.0157887,23.7905,0,FALSE,FALSE,2,545.628,0.0144470799365505
14:37:46.019,0.00000184604,0.445013,0.0158523,23.9897,0,FALSE,FALSE,2,555.658,0.0144829555222276
14:37:46.337,0.00000184425,0.453752,0.015864,24.4063,0,FALSE,FALSE,2,565.688,0.0144463649139804
14:37:46.657,0.00000184902,0.45946,0.0160204,24.6769,0,FALSE,FALSE,2,575.719,0.0145573622116538
14:37:46.979,0.00000184898,0.467804,0.0160595,25.0704,0,FALSE,FALSE,2,585.749,0.0145464996074471
14:37:47.296,0.00000184547,0.473505,0.0161427,25.3378,0,FALSE,FALSE,2,595.779,0.0145897788820975
14:37:47.618,0.00000183717,0.480664,0.0161421,25.6719,0,FALSE,FALSE,2,605.809,0.0145487067816496
14:37:47.944,0.00000184171,0.488505,0.0162357,26.0358,0,FALSE,FALSE,2,615.839,0.0145881005853121
14:37:48.264,0.00000183972,0.494536,0.0163202,26.3141,0,FALSE,FALSE,2,625.869,0.0146290579084707
14:37:48.590,0.00000184013,0.504531,0.016322,26.7724,0,FALSE,FALSE,2,635.899,0.0145723290561745
14:37:48.910,0.00000182728,0.506766,0.0164058,26.8744,0,FALSE,FALSE,2,645.93,0.0146339668793689
14:37:49.229,0.00000182011,0.513327,0.0164267,27.1727,0,FALSE,FALSE,2,655.96,0.0146137519448862
14:37:49.550,0.00000182479,0.520591,0.0165363,27.5011,0,FALSE,FALSE,2,665.99,0.0146677306447245
14:37:49.869,0.0000018233,0.529396,0.0165526,27.8966,0,FALSE,FALSE,2,676.02,0.0146290785674041
14:37:50.189,0.0000018233,0.529396,0.0165526,27.8966,0,FALSE,FALSE,2,686.05,0.0146290785674041
14:37:50.509,0.00000181853,0.543306,0.0166602,28.5155,0,FALSE,FALSE,2,696.08,0.0146391177615999
14:37:50.830,0.00000180678,0.54661,0.0167127,28.6615,0,FALSE,FALSE,2,706.111,0.0146648703516856
14:37:51.151,0.00000179815,0.551726,0.0167489,28.8867,0,FALSE,FALSE,2,716.141,0.0146649463756988
14:37:51.470,0.00000181881,0.565836,0.0168512,29.5027,0,FALSE,FALSE,2,726.171,0.0146661468564981
14:37:51.790,0.00000180045,0.565969,0.0169085,29.5085,0,FALSE,FALSE,2,736.201,0.0147151739145674
14:37:52.109,0.00000182071,0.581768,0.0169764,30.1895,0,FALSE,FALSE,2,746.231,0.0146738394407143
14:37:52.433,0.00000175868,0.569206,0.0168932,29.6488,0,FALSE,FALSE,2,756.261,0.0146814394385463
14:37:52.752,0.00000179666,0.588265,0.0170608,30.4668,0,FALSE,FALSE,2,766.291,0.0147050977699946
14:37:53.071,0.00000178731,0.591922,0.0171152,30.6222,0,FALSE,FALSE,2,776.322,0.0147283951224425
14:37:53.391,0.00000180329,0.605507,0.0172017,31.1952,0,FALSE,FALSE,2,786.352,0.0147144658639688
14:37:53.712,0.00000180329,0.605507,0.0172017,31.1952,0,FALSE,FALSE,2,796.382,0.0147144658639688
14:37:54.032,0.00000179214,0.616022,0.0173129,31.634,0,FALSE,FALSE,2,806.412,0.014740477377754
14:37:54.352,0.00000178799,0.620156,0.0174033,31.8054,0,FALSE,FALSE,2,816.442,0.0147900731134777
14:37:54.668,0.00000178504,0.628035,0.017429,32.1302,0,FALSE,FALSE,2,826.472,0.0147596041486613
14:37:54.988,0.00000179727,0.639093,0.0175415,32.5823,0,FALSE,FALSE,2,836.503,0.0147807976037568
14:37:55.309,0.00000179137,0.644414,0.0175899,32.7983,0,FALSE,FALSE,2,846.533,0.0147857652113735
14:37:55.631,0.0000017876,0.649814,0.0176567,33.0164,0,FALSE,FALSE,2,856.563,0.0148054014332002
14:37:55.951,0.00000176934,0.650677,0.0176645,33.0511,0,FALSE,FALSE,2,866.593,0.0148061099399185
14:37:56.270,0.00000177041,0.658323,0.0177341,33.3578,0,FALSE,FALSE,2,876.623,0.0148124616776503
14:37:56.590,0.00000177594,0.668461,0.0178032,33.7612,0,FALSE,FALSE,2,886.653,0.0148008860712372
14:37:56.909,0.00000176578,0.671039,0.017854,33.8631,0,FALSE,FALSE,2,896.683,0.0148254494681058
14:37:57.230,0.00000176571,0.677136,0.0179411,34.1034,0,FALSE,FALSE,2,906.714,0.0148557163611042
14:37:57.551,0.00000177447,0.690771,0.0179836,34.6356,0,FALSE,FALSE,2,916.744,0.0147966073223518
14:37:57.873,0.00000176086,0.689101,0.0180705,34.5708,0,FALSE,FALSE,2,926.774,0.0148797133044777
14:37:58.193,0.00000176538,0.702343,0.0180796,35.082,0,FALSE,FALSE,2,936.804,0.0147950848584537
14:37:58.513,0.00000176392,0.706038,0.0181941,35.2235,0,FALSE,FALSE,2,946.834,0.0148629132027977
14:37:58.834,0.0000017575,0.710432,0.0182445,35.3912,0,FALSE,FALSE,2,956.864,0.0148732221288329
14:37:59.155,0.00000176529,0.723446,0.0182966,35.8837,0,FALSE,FALSE,2,966.894,0.0148240594497247
14:37:59.477,0.00000175953,0.725497,0.0183919,35.9608,0,FALSE,FALSE,2,976.925,0.0148867523770482
14:37:59.800,0.00000175553,0.731505,0.018439,36.1857,0,FALSE,FALSE,2,986.955,0.0148822587254452
14:38:00.118,0.0000017547,0.73931,0.0184897,36.4759,0,FALSE,FALSE,2,996.985,0.0148676969473017
14:38:00.568,0.00000187783,0.783971,0.0192577,38.0954,0,FALSE,FALSE,2,1007.02,0.0151555125272219
14:38:00.888,0.00000185138,0.779624,0.0192419,37.9408,0,FALSE,FALSE,2,1017.05,0.0151750562378002
14:38:01.210,0.00000182676,0.778666,0.0191879,37.9067,0,FALSE,FALSE,2,1027.08,0.0151394880891178
14:38:01.531,0.00000179831,0.775101,0.0191282,37.7793,0,FALSE,FALSE,2,1037.11,0.0151184777358343
14:38:01.855,0.00000177167,0.771287,0.0190859,37.6425,0,FALSE,FALSE,2,1047.14,0.0151129187664232
14:38:02.176,0.00000176602,0.777341,0.0191137,37.8594,0,FALSE,FALSE,2,1057.17,0.0150906325871956
14:38:02.496,0.00000175501,0.778075,0.0191635,37.8856,0,FALSE,FALSE,2,1067.2,0.0151245709718288
14:38:02.816,0.00000173397,0.774867,0.019161,37.7709,0,FALSE,FALSE,2,1077.23,0.0151461228641823
14:38:03.136,0.00000173258,0.783683,0.0191884,38.0852,0,FALSE,FALSE,2,1087.26,0.0151030818291862
14:38:03.460,0.00000173413,0.791219,0.0192685,38.3517,0,FALSE,FALSE,2,1097.29,0.0151106814622858
14:38:03.780,0.00000173413,0.791219,0.0192685,38.3517,0,FALSE,FALSE,2,1107.32,0.0151106814622858
14:38:04.103,0.00000174685,0.812943,0.0194416,39.1091,0,FALSE,FALSE,2,1117.35,0.015085636229403
14:38:04.426,0.00000174146,0.81462,0.0195314,39.167,0,FALSE,FALSE,2,1127.38,0.0151428581496645
14:38:04.736,0.00000176486,0.831479,0.0197275,39.7428,0,FALSE,FALSE,2,1137.41,0.0151689123114255
14:38:05.049,0.00000175089,0.831172,0.0197483,39.7324,0,FALSE,FALSE,2,1147.44,0.0151871974278469
14:38:05.360,0.00000176093,0.846544,0.0198208,40.2494,0,FALSE,FALSE,2,1157.47,0.0151280122476239
14:38:05.673,0.00000175468,0.849187,0.0198855,40.3375,0,FALSE,FALSE,2,1167.5,0.0151576198344984
14:38:05.984,0.00000176519,0.859891,0.0200309,40.692,0,FALSE,FALSE,2,1177.53,0.0151879367426246
14:38:06.295,0.00000176519,0.859891,0.0200309,40.692,0,FALSE,FALSE,2,1187.56,0.0151879367426246
14:38:06.606,0.00000176429,0.871275,0.0202092,41.0648,0,FALSE,FALSE,2,1197.59,0.0152370721684178
14:38:06.921,0.00000175966,0.877369,0.0202449,41.2627,0,FALSE,FALSE,2,1207.62,0.0152179625829069
14:38:07.232,0.00000176543,0.887921,0.0203428,41.6025,0,FALSE,FALSE,2,1217.65,0.0152117176653351
14:38:07.545,0.00000176727,0.89855,0.0203963,41.9413,0,FALSE,FALSE,2,1227.68,0.0151713791189895
14:38:07.862,0.00000175907,0.899098,0.0204606,41.9587,0,FALSE,FALSE,2,1237.71,0.0152150536908821
14:38:08.174,0.0000017624,0.909423,0.020536,42.2841,0,FALSE,FALSE,2,1247.74,0.0151928990065043
14:38:08.485,0.00000176349,0.914284,0.0206538,42.4362,0,FALSE,FALSE,2,1257.77,0.0152431067230535
14:38:08.799,0.00000175577,0.920967,0.0206455,42.6441,0,FALSE,FALSE,2,1267.8,0.015186331919939
14:38:09.110,0.00000175577,0.920967,0.0206455,42.6441,0,FALSE,FALSE,2,1277.83,0.015186331919939
14:38:09.421,0.00000175238,0.918201,0.0208026,42.5582,0,FALSE,FALSE,2,1287.86,0.0153230017882576
14:38:09.733,0.00000175044,0.933156,0.0209229,43.0196,0,FALSE,FALSE,2,1297.89,0.0152971581329744
14:38:10.045,0.00000175786,0.947606,0.021002,43.459,0,FALSE,FALSE,2,1307.92,0.0152446537241078
14:38:10.357,0.00000176022,0.953099,0.0211272,43.6244,0,FALSE,FALSE,2,1317.95,0.0152935176936477
14:38:10.669,0.00000174224,0.952581,0.0210765,43.6088,0,FALSE,FALSE,2,1327.98,0.0152607756777237
14:38:10.990,0.00000173795,0.955436,0.0211503,43.6945,0,FALSE,FALSE,2,1338.01,0.0152923746425273
14:38:11.300,0.00000174021,0.961087,0.021271,43.8633,0,FALSE,FALSE,2,1348.04,0.015336287039121
14:38:11.611,0.00000175348,0.980208,0.0213748,44.4274,0,FALSE,FALSE,2,1358.07,0.015264557024879
14:38:11.922,0.0000017558,0.979341,0.0215708,44.402,0,FALSE,FALSE,2,1368.1,0.0154112204478509
14:38:12.235,0.00000175043,0.986594,0.0215814,44.6133,0,FALSE,FALSE,2,1378.13,0.0153630009439102
14:38:12.550,0.00000174129,0.983919,0.0216548,44.5356,0,FALSE,FALSE,2,1388.16,0.0154358621582888
14:38:12.862,0.00000174143,0.991792,0.0217252,44.7639,0,FALSE,FALSE,2,1398.19,0.0154252083235718
14:38:13.176,0.00000175023,1.00729,0.0218218,45.208,0,FALSE,FALSE,2,1408.22,0.0153742246633978
14:38:13.489,0.00000174882,1.00994,0.0219308,45.2834,0,FALSE,FALSE,2,1418.25,0.0154305242450451
14:38:13.800,0.00000175158,1.01897,0.022024,45.5384,0,FALSE,FALSE,2,1428.28,0.015426294147334
14:38:14.111,0.00000175163,1.02175,0.0221497,45.6165,0,FALSE,FALSE,2,1438.31,0.0154927750755955
14:38:14.423,0.00000174678,1.02688,0.022188,45.7599,0,FALSE,FALSE,2,1448.34,0.0154798283254623
14:38:14.735,0.00000174439,1.0277,0.0223026,45.7826,0,FALSE,FALSE,2,1458.37,0.0155534493529816
14:38:15.049,0.00000174218,1.03139,0.0223885,45.8854,0,FALSE,FALSE,2,1468.4,0.0155845400471174
14:38:15.363,0.00000174218,1.03139,0.0223885,45.8854,0,FALSE,FALSE,2,1478.43,0.0155845400471174
14:38:15.680,0.00000174329,1.05079,0.0225066,46.4187,0,FALSE,FALSE,2,1488.46,0.0155156709001597
14:38:15.998,0.00000173956,1.05343,0.0225829,46.4905,0,FALSE,FALSE,2,1498.49,0.0155477584158289
14:38:16.309,0.00000174388,1.05946,0.0227292,46.6538,0,FALSE,FALSE,2,1508.52,0.0156014357016739
14:38:16.624,0.00000173766,1.06738,0.0227191,46.8667,0,FALSE,FALSE,2,1518.55,0.0155330037920192
14:38:16.935,0.00000173506,1.07031,0.0228058,46.9451,0,FALSE,FALSE,2,1528.58,0.0155694927395565
14:38:17.249,0.0000017342,1.07936,0.0228546,47.1857,0,FALSE,FALSE,2,1538.61,0.0155325440162395
14:38:17.561,0.00000175179,1.1014,0.0230232,47.7627,0,FALSE,FALSE,2,1548.64,0.0154762575831257
14:38:17.870,0.00000173456,1.09466,0.0230084,47.5875,0,FALSE,FALSE,2,1558.67,0.0155183254756799
14:38:18.186,0.00000173483,1.10605,0.0230519,47.8828,0,FALSE,FALSE,2,1568.7,0.0154597412301697
14:38:18.505,0.00000173685,1.11519,0.0231409,48.1172,0,FALSE,FALSE,2,1578.73,0.0154490750881206
14:38:18.818,0.00000173451,1.11956,0.0232161,48.2285,0,FALSE,FALSE,2,1588.76,0.0154656737181772
14:38:19.131,0.00000173384,1.12495,0.023304,48.3652,0,FALSE,FALSE,2,1598.79,0.015482718131642
14:38:19.442,0.00000174053,1.14352,0.0233728,48.8304,0,FALSE,FALSE,2,1608.82,0.0153860840424571
14:38:19.754,0.0000017316,1.14208,0.0234106,48.7948,0,FALSE,FALSE,2,1618.85,0.0154219140514446
14:38:20.065,0.00000175213,1.16783,0.0236083,49.4269,0,FALSE,FALSE,2,1628.88,0.0153552555390981
14:38:20.376,0.00000175427,1.17454,0.0237252,49.589,0,FALSE,FALSE,2,1638.91,0.0153802427328258
14:38:20.687,0.00000173788,1.16427,0.0237353,49.3406,0,FALSE,FALSE,2,1648.94,0.0154649963582796
14:38:20.999,0.00000173788,1.16427,0.0237353,49.3406,0,FALSE,FALSE,2,1658.97,0.0154649963582796
14:38:21.309,0.00000175527,1.18883,0.0239084,49.9306,0,FALSE,FALSE,2,1669.01,0.015390196083071
14:38:21.621,0.00000174873,1.20155,0.024002,50.2308,0,FALSE,FALSE,2,1679.04,0.0153539979718696
14:38:21.937,0.0000017392,1.19924,0.0240327,50.1765,0,FALSE,FALSE,2,1689.07,0.0153911361043258
14:38:22.248,0.00000173158,1.20235,0.024044,50.2494,0,FALSE,FALSE,2,1699.1,0.0153748649480632
14:38:22.560,0.00000174962,1.23193,0.0241996,50.9325,0,FALSE,FALSE,2,1709.13,0.0152514471905233
14:38:22.871,0.00000174561,1.23489,0.0242628,50.9999,0,FALSE,FALSE,2,1719.16,0.0152691076934102
14:38:23.183,0.00000173448,1.23198,0.0242714,50.9337,0,FALSE,FALSE,2,1729.19,0.0152963034201625
14:38:23.494,0.00000173555,1.23559,0.0243989,51.0158,0,FALSE,FALSE,2,1739.22,0.0153494958420331
14:38:23.806,0.00000173364,1.24444,0.0244438,51.2156,0,FALSE,FALSE,2,1749.25,0.0153113909121803
14:38:24.117,0.00000173931,1.25841,0.0245574,51.5274,0,FALSE,FALSE,2,1759.28,0.015278148361074
14:38:24.428,0.00000173931,1.25841,0.0245574,51.5274,0,FALSE,FALSE,2,1769.31,0.015278148361074
14:38:24.740,0.00000173816,1.2707,0.0247283,51.7984,0,FALSE,FALSE,2,1779.34,0.0152927309860386
14:38:25.051,0.00000173416,1.2742,0.0247844,51.8749,0,FALSE,FALSE,2,1789.37,0.015301406616448
14:38:25.363,0.0000017401,1.28948,0.0248962,52.2063,0,FALSE,FALSE,2,1799.4,0.0152568934632423
14:38:25.674,0.00000173446,1.29053,0.0249462,52.2288,0,FALSE,FALSE,2,1809.43,0.0152797919979918
14:38:25.993,0.00000173368,1.2952,0.0250393,52.329,0,FALSE,FALSE,2,1819.46,0.0153021794623179
14:38:26.302,0.00000173346,1.29955,0.0251427,52.4218,0,FALSE,FALSE,2,1829.49,0.0153331163907432
14:38:26.617,0.00000173667,1.30768,0.0252689,52.5943,0,FALSE,FALSE,2,1839.52,0.0153497163159471
14:38:26.929,0.00000173949,1.31918,0.0253663,52.8362,0,FALSE,FALSE,2,1849.55,0.0153236737518402
14:38:27.239,0.00000173742,1.32988,0.0253989,53.0588,0,FALSE,FALSE,2,1859.58,0.0152646145422565
14:38:27.551,0.00000173742,1.32988,0.0253989,53.0588,0,FALSE,FALSE,2,1869.61,0.0152646145422565
14:38:27.863,0.00000173714,1.33932,0.0256036,53.2532,0,FALSE,FALSE,2,1879.64,0.0153181179465303
14:38:28.175,0.00000172627,1.34002,0.0255743,53.2677,0,FALSE,FALSE,2,1889.67,0.0152954017993196
14:38:28.489,0.00000172731,1.35073,0.0256528,53.486,0,FALSE,FALSE,2,1899.7,0.0152639082330448
14:38:28.800,0.00000172458,1.34981,0.0257537,53.4673,0,FALSE,FALSE,2,1909.73,0.0153307003728827
14:38:29.113,0.00000173365,1.36591,0.0259167,53.7918,0,FALSE,FALSE,2,1919.76,0.0153095428621277
14:38:29.424,0.00000173163,1.37769,0.0259445,54.0259,0,FALSE,FALSE,2,1929.79,0.0152403048022527
14:38:29.741,0.00000173425,1.38582,0.0260659,54.186,0,FALSE,FALSE,2,1939.82,0.0152526135525106
14:38:30.053,0.00000171964,1.37552,0.0260469,53.9829,0,FALSE,FALSE,2,1949.85,0.015316272086656
14:38:30.364,0.00000173031,1.39398,0.0262231,54.3455,0,FALSE,FALSE,2,1959.88,0.0152853435524191
14:38:30.676,0.00000173031,1.39398,0.0262231,54.3455,0,FALSE,FALSE,2,1969.91,0.0152853435524191
14:38:30.987,0.00000171932,1.40259,0.0262686,54.5124,0,FALSE,FALSE,2,1979.94,0.0152496249997311
14:38:31.297,0.00000172858,1.41902,0.0264406,54.8273,0,FALSE,FALSE,2,1989.97,0.0152309199474607
14:38:31.609,0.00000172201,1.41806,0.0264788,54.8089,0,FALSE,FALSE,2,2000,0.0152598748584084
