#Device,LCX200
#Device Name,RS-LCX200-02169.local
#Format,LOG
#Date,2025-02-28
#Version,02.036 001FCD160E
#Serial No.,102169
#Logging Interval[s],0.0
#Mode,Unlimited
#Start Time,11:05:30
#Stop Time,11:06:39
#Actual Count,0000000200
Timestamp,R[Ohm],X[Ohm],Z[Ohm],Θd[°],Bias,Bias Enable,Ext. Voltage Enable,Voltage[V],Frequency[Hz]
11:05:43.897,8.86274E-03,4.70233E-03,1.00330E-02,2.79492E+01,nan,FALSE,FALSE,2.00000E+00,2.84844E+02
11:05:44.219,8.86612E-03,4.98913E-03,1.01735E-02,2.93673E+01,nan,FALSE,FALSE,2.00000E+00,2.94874E+02
11:05:44.643,8.87140E-03,5.29975E-03,1.03339E-02,3.08540E+01,nan,FALSE,FALSE,2.00000E+00,3.04905E+02
11:05:45.065,8.80390E-03,5.56980E-03,1.04178E-02,3.23196E+01,nan,FALSE,FALSE,2.00000E+00,3.14935E+02
11:05:45.391,8.75603E-03,5.53716E-03,1.03599E-02,3.23086E+01,nan,FALSE,FALSE,2.00000E+00,3.24965E+02
11:05:45.717,8.75842E-03,5.98038E-03,1.06054E-02,3.43259E+01,nan,FALSE,FALSE,2.00000E+00,3.34995E+02
11:05:46.038,8.80774E-03,6.26410E-03,1.08081E-02,3.54206E+01,nan,FALSE,FALSE,2.00000E+00,3.45025E+02
11:05:46.364,8.72115E-03,6.54276E-03,1.09026E-02,3.68779E+01,nan,FALSE,FALSE,2.00000E+00,3.55055E+02
11:05:46.685,8.75403E-03,6.79297E-03,1.10805E-02,3.78108E+01,nan,FALSE,FALSE,2.00000E+00,3.65085E+02
11:05:47.007,8.77736E-03,7.06346E-03,1.12665E-02,3.88249E+01,nan,FALSE,FALSE,2.00000E+00,3.75116E+02
11:05:47.334,8.78566E-03,7.23792E-03,1.13831E-02,3.94828E+01,nan,FALSE,FALSE,2.00000E+00,3.85146E+02
11:05:47.656,8.79455E-03,7.43901E-03,1.15188E-02,4.02268E+01,nan,FALSE,FALSE,2.00000E+00,3.95176E+02
11:05:47.976,8.74104E-03,7.72900E-03,1.16680E-02,4.14837E+01,nan,FALSE,FALSE,2.00000E+00,4.05206E+02
11:05:48.300,8.76181E-03,7.89197E-03,1.17921E-02,4.20101E+01,nan,FALSE,FALSE,2.00000E+00,4.15236E+02
11:05:48.624,8.76447E-03,8.16335E-03,1.19773E-02,4.29663E+01,nan,FALSE,FALSE,2.00000E+00,4.25266E+02
11:05:48.947,8.78034E-03,8.47008E-03,1.21999E-02,4.39696E+01,nan,FALSE,FALSE,2.00000E+00,4.35296E+02
11:05:49.369,8.75380E-03,8.50432E-03,1.22046E-02,4.41718E+01,nan,FALSE,FALSE,2.00000E+00,4.45327E+02
11:05:49.694,8.78049E-03,8.86772E-03,1.24793E-02,4.52832E+01,nan,FALSE,FALSE,2.00000E+00,4.55357E+02
11:05:50.016,8.78759E-03,9.02858E-03,1.25991E-02,4.57750E+01,nan,FALSE,FALSE,2.00000E+00,4.65387E+02
11:05:50.343,8.77923E-03,9.24610E-03,1.27501E-02,4.64837E+01,nan,FALSE,FALSE,2.00000E+00,4.75417E+02
11:05:50.664,8.79882E-03,9.50526E-03,1.29526E-02,4.72102E+01,nan,FALSE,FALSE,2.00000E+00,4.85447E+02
11:05:50.985,8.81074E-03,9.73643E-03,1.31312E-02,4.78572E+01,nan,FALSE,FALSE,2.00000E+00,4.95477E+02
11:05:51.305,8.80978E-03,9.90402E-03,1.32553E-02,4.83464E+01,nan,FALSE,FALSE,2.00000E+00,5.05508E+02
11:05:51.627,8.77351E-03,1.00903E-02,1.33712E-02,4.89929E+01,nan,FALSE,FALSE,2.00000E+00,5.15538E+02
11:05:51.948,8.81474E-03,1.03567E-02,1.36000E-02,4.95984E+01,nan,FALSE,FALSE,2.00000E+00,5.25568E+02
11:05:52.271,8.76264E-03,1.06059E-02,1.37575E-02,5.04363E+01,nan,FALSE,FALSE,2.00000E+00,5.35598E+02
11:05:52.588,8.79799E-03,1.07544E-02,1.38947E-02,5.07140E+01,nan,FALSE,FALSE,2.00000E+00,5.45628E+02
11:05:52.911,8.80360E-03,1.09478E-02,1.40484E-02,5.11957E+01,nan,FALSE,FALSE,2.00000E+00,5.55658E+02
11:05:53.335,8.76768E-03,1.11434E-02,1.41791E-02,5.18042E+01,nan,FALSE,FALSE,2.00000E+00,5.65688E+02
11:05:53.657,8.79946E-03,1.13684E-02,1.43761E-02,5.22592E+01,nan,FALSE,FALSE,2.00000E+00,5.75719E+02
11:05:53.979,8.80476E-03,1.16190E-02,1.45783E-02,5.28456E+01,nan,FALSE,FALSE,2.00000E+00,5.85749E+02
11:05:54.299,8.81563E-03,1.17887E-02,1.47203E-02,5.32106E+01,nan,FALSE,FALSE,2.00000E+00,5.95779E+02
11:05:54.619,8.79528E-03,1.20450E-02,1.49144E-02,5.38631E+01,nan,FALSE,FALSE,2.00000E+00,6.05809E+02
11:05:54.937,8.80571E-03,1.21906E-02,1.50383E-02,5.41580E+01,nan,FALSE,FALSE,2.00000E+00,6.15839E+02
11:05:55.255,8.78386E-03,1.24555E-02,1.52413E-02,5.48079E+01,nan,FALSE,FALSE,2.00000E+00,6.25869E+02
11:05:55.579,8.82427E-03,1.26365E-02,1.54126E-02,5.50728E+01,nan,FALSE,FALSE,2.00000E+00,6.35899E+02
11:05:55.905,8.82739E-03,1.28287E-02,1.55723E-02,5.54682E+01,nan,FALSE,FALSE,2.00000E+00,6.45930E+02
11:05:56.225,8.85668E-03,1.30945E-02,1.58085E-02,5.59270E+01,nan,FALSE,FALSE,2.00000E+00,6.55960E+02
11:05:56.545,8.84338E-03,1.32455E-02,1.59264E-02,5.62709E+01,nan,FALSE,FALSE,2.00000E+00,6.65990E+02
11:05:56.866,8.82557E-03,1.34852E-02,1.61165E-02,5.67968E+01,nan,FALSE,FALSE,2.00000E+00,6.76020E+02
11:05:57.185,8.83075E-03,1.37175E-02,1.63142E-02,5.72283E+01,nan,FALSE,FALSE,2.00000E+00,6.86050E+02
11:05:57.506,8.84970E-03,1.38901E-02,1.64697E-02,5.74978E+01,nan,FALSE,FALSE,2.00000E+00,6.96080E+02
11:05:57.825,8.85233E-03,1.40945E-02,1.66439E-02,5.78684E+01,nan,FALSE,FALSE,2.00000E+00,7.06111E+02
11:05:58.147,8.87152E-03,1.42925E-02,1.68220E-02,5.81717E+01,nan,FALSE,FALSE,2.00000E+00,7.16141E+02
11:05:58.466,8.84508E-03,1.45930E-02,1.70643E-02,5.87792E+01,nan,FALSE,FALSE,2.00000E+00,7.26171E+02
11:05:58.787,8.89940E-03,1.47429E-02,1.72207E-02,5.88832E+01,nan,FALSE,FALSE,2.00000E+00,7.36201E+02
11:05:59.107,8.94473E-03,1.50111E-02,1.74741E-02,5.92104E+01,nan,FALSE,FALSE,2.00000E+00,7.46231E+02
11:05:59.426,8.93731E-03,1.51436E-02,1.75842E-02,5.94521E+01,nan,FALSE,FALSE,2.00000E+00,7.56261E+02
11:05:59.750,9.00705E-03,1.53772E-02,1.78209E-02,5.96407E+01,nan,FALSE,FALSE,2.00000E+00,7.66291E+02
11:06:00.072,9.01529E-03,1.55275E-02,1.79549E-02,5.98604E+01,nan,FALSE,FALSE,2.00000E+00,7.76322E+02
11:06:00.396,9.03061E-03,1.57193E-02,1.81287E-02,6.01230E+01,nan,FALSE,FALSE,2.00000E+00,7.86352E+02
11:06:00.716,9.00481E-03,1.58794E-02,1.82550E-02,6.04436E+01,nan,FALSE,FALSE,2.00000E+00,7.96382E+02
11:06:01.036,8.95886E-03,1.61121E-02,1.84353E-02,6.09245E+01,nan,FALSE,FALSE,2.00000E+00,8.06412E+02
11:06:01.356,8.95369E-03,1.62064E-02,1.85153E-02,6.10803E+01,nan,FALSE,FALSE,2.00000E+00,8.16442E+02
11:06:01.676,8.91447E-03,1.64942E-02,1.87490E-02,6.16104E+01,nan,FALSE,FALSE,2.00000E+00,8.26472E+02
11:06:02.000,8.95037E-03,1.67464E-02,1.89882E-02,6.18770E+01,nan,FALSE,FALSE,2.00000E+00,8.36503E+02
11:06:02.321,8.96776E-03,1.69472E-02,1.91737E-02,6.21141E+01,nan,FALSE,FALSE,2.00000E+00,8.46533E+02
11:06:02.642,8.97019E-03,1.71095E-02,1.93184E-02,6.23329E+01,nan,FALSE,FALSE,2.00000E+00,8.56563E+02
11:06:02.962,8.93392E-03,1.73194E-02,1.94878E-02,6.27137E+01,nan,FALSE,FALSE,2.00000E+00,8.66593E+02
11:06:03.283,8.93295E-03,1.75440E-02,1.96873E-02,6.30159E+01,nan,FALSE,FALSE,2.00000E+00,8.76623E+02
11:06:03.606,8.96340E-03,1.77082E-02,1.98475E-02,6.31527E+01,nan,FALSE,FALSE,2.00000E+00,8.86653E+02
11:06:03.926,8.94436E-03,1.79082E-02,2.00176E-02,6.34599E+01,nan,FALSE,FALSE,2.00000E+00,8.96683E+02
11:06:04.246,8.90286E-03,1.81568E-02,2.02220E-02,6.38798E+01,nan,FALSE,FALSE,2.00000E+00,9.06714E+02
11:06:04.564,8.93793E-03,1.84409E-02,2.04928E-02,6.41415E+01,nan,FALSE,FALSE,2.00000E+00,9.16744E+02
11:06:04.884,8.97626E-03,1.85930E-02,2.06464E-02,6.42299E+01,nan,FALSE,FALSE,2.00000E+00,9.26774E+02
11:06:05.207,8.98700E-03,1.87838E-02,2.08230E-02,6.44315E+01,nan,FALSE,FALSE,2.00000E+00,9.36804E+02
11:06:05.529,9.00617E-03,1.90077E-02,2.10334E-02,6.46476E+01,nan,FALSE,FALSE,2.00000E+00,9.46834E+02
11:06:05.851,8.97465E-03,1.92022E-02,2.11959E-02,6.49497E+01,nan,FALSE,FALSE,2.00000E+00,9.56864E+02
11:06:06.172,8.98693E-03,1.94220E-02,2.14004E-02,6.51691E+01,nan,FALSE,FALSE,2.00000E+00,9.66894E+02
11:06:06.494,9.00424E-03,1.95740E-02,2.15458E-02,6.52971E+01,nan,FALSE,FALSE,2.00000E+00,9.76925E+02
11:06:06.812,8.98977E-03,1.98369E-02,2.17788E-02,6.56207E+01,nan,FALSE,FALSE,2.00000E+00,9.86955E+02
11:06:07.133,9.01487E-03,2.00035E-02,2.19410E-02,6.57406E+01,nan,FALSE,FALSE,2.00000E+00,9.96985E+02
11:06:07.457,9.03256E-03,2.09183E-02,2.27851E-02,6.66452E+01,nan,FALSE,FALSE,2.00000E+00,1.00702E+03
11:06:07.777,8.95792E-03,2.10313E-02,2.28595E-02,6.69292E+01,nan,FALSE,FALSE,2.00000E+00,1.01705E+03
11:06:08.095,8.99711E-03,2.11607E-02,2.29939E-02,6.69657E+01,nan,FALSE,FALSE,2.00000E+00,1.02708E+03
11:06:08.420,9.02525E-03,2.12357E-02,2.30740E-02,6.69743E+01,nan,FALSE,FALSE,2.00000E+00,1.03711E+03
11:06:08.740,9.07242E-03,2.13778E-02,2.32233E-02,6.70044E+01,nan,FALSE,FALSE,2.00000E+00,1.04714E+03
11:06:09.060,9.02599E-03,2.14664E-02,2.32868E-02,6.71947E+01,nan,FALSE,FALSE,2.00000E+00,1.05717E+03
11:06:09.480,9.08317E-03,2.15247E-02,2.33627E-02,6.71208E+01,nan,FALSE,FALSE,2.00000E+00,1.06720E+03
11:06:09.799,9.10313E-03,2.16840E-02,2.35173E-02,6.72269E+01,nan,FALSE,FALSE,2.00000E+00,1.07723E+03
11:06:10.119,9.05335E-03,2.18561E-02,2.36570E-02,6.74994E+01,nan,FALSE,FALSE,2.00000E+00,1.08726E+03
11:06:10.442,9.03631E-03,2.19216E-02,2.37110E-02,6.75981E+01,nan,FALSE,FALSE,2.00000E+00,1.09729E+03
11:06:10.761,9.02114E-03,2.22099E-02,2.39721E-02,6.78942E+01,nan,FALSE,FALSE,2.00000E+00,1.10732E+03
11:06:11.082,9.06571E-03,2.24511E-02,2.42124E-02,6.80112E+01,nan,FALSE,FALSE,2.00000E+00,1.11735E+03
11:06:11.403,9.13146E-03,2.25892E-02,2.43650E-02,6.79894E+01,nan,FALSE,FALSE,2.00000E+00,1.12738E+03
11:06:11.715,9.02140E-03,2.29757E-02,2.46833E-02,6.85626E+01,nan,FALSE,FALSE,2.00000E+00,1.13741E+03
11:06:12.028,9.08996E-03,2.31097E-02,2.48332E-02,6.85283E+01,nan,FALSE,FALSE,2.00000E+00,1.14744E+03
11:06:12.339,9.07240E-03,2.33334E-02,2.50351E-02,6.87531E+01,nan,FALSE,FALSE,2.00000E+00,1.15747E+03
11:06:12.751,9.07467E-03,2.36541E-02,2.53350E-02,6.90111E+01,nan,FALSE,FALSE,2.00000E+00,1.16750E+03
11:06:13.163,9.18731E-03,2.37432E-02,2.54587E-02,6.88463E+01,nan,FALSE,FALSE,2.00000E+00,1.17753E+03
11:06:13.484,9.28120E-03,2.39814E-02,2.57148E-02,6.88428E+01,nan,FALSE,FALSE,2.00000E+00,1.18756E+03
11:06:13.796,9.26698E-03,2.40486E-02,2.57723E-02,6.89261E+01,nan,FALSE,FALSE,2.00000E+00,1.19759E+03
11:06:14.107,9.26962E-03,2.42014E-02,2.59159E-02,6.90422E+01,nan,FALSE,FALSE,2.00000E+00,1.20762E+03
11:06:14.419,9.25816E-03,2.44289E-02,2.61244E-02,6.92441E+01,nan,FALSE,FALSE,2.00000E+00,1.21765E+03
11:06:14.732,9.11453E-03,2.46823E-02,2.63114E-02,6.97321E+01,nan,FALSE,FALSE,2.00000E+00,1.22768E+03
11:06:15.043,9.15408E-03,2.49312E-02,2.65586E-02,6.98381E+01,nan,FALSE,FALSE,2.00000E+00,1.23771E+03
11:06:15.355,9.24140E-03,2.50282E-02,2.66798E-02,6.97339E+01,nan,FALSE,FALSE,2.00000E+00,1.24774E+03
11:06:15.668,9.18029E-03,2.52991E-02,2.69133E-02,7.00557E+01,nan,FALSE,FALSE,2.00000E+00,1.25777E+03
11:06:16.080,9.19745E-03,2.55113E-02,2.71186E-02,7.01745E+01,nan,FALSE,FALSE,2.00000E+00,1.26780E+03
11:06:16.396,9.23926E-03,2.57449E-02,2.73526E-02,7.02581E+01,nan,FALSE,FALSE,2.00000E+00,1.27783E+03
11:06:16.708,9.15696E-03,2.59218E-02,2.74916E-02,7.05440E+01,nan,FALSE,FALSE,2.00000E+00,1.28786E+03
11:06:17.019,9.24901E-03,2.61873E-02,2.77727E-02,7.05475E+01,nan,FALSE,FALSE,2.00000E+00,1.29789E+03
11:06:17.330,9.21423E-03,2.63454E-02,2.79103E-02,7.07229E+01,nan,FALSE,FALSE,2.00000E+00,1.30792E+03
11:06:17.641,9.28892E-03,2.65820E-02,2.81582E-02,7.07383E+01,nan,FALSE,FALSE,2.00000E+00,1.31795E+03
11:06:17.953,9.26103E-03,2.67863E-02,2.83420E-02,7.09278E+01,nan,FALSE,FALSE,2.00000E+00,1.32798E+03
11:06:18.265,9.19967E-03,2.69375E-02,2.84651E-02,7.11440E+01,nan,FALSE,FALSE,2.00000E+00,1.33801E+03
11:06:18.582,9.25870E-03,2.72132E-02,2.87452E-02,7.12103E+01,nan,FALSE,FALSE,2.00000E+00,1.34804E+03
11:06:18.896,9.28075E-03,2.74300E-02,2.89575E-02,7.13071E+01,nan,FALSE,FALSE,2.00000E+00,1.35807E+03
11:06:19.310,9.35068E-03,2.76740E-02,2.92110E-02,7.13306E+01,nan,FALSE,FALSE,2.00000E+00,1.36810E+03
11:06:19.622,9.38699E-03,2.78613E-02,2.94001E-02,7.13804E+01,nan,FALSE,FALSE,2.00000E+00,1.37813E+03
11:06:19.934,9.40973E-03,2.81217E-02,2.96543E-02,7.14994E+01,nan,FALSE,FALSE,2.00000E+00,1.38816E+03
11:06:20.251,9.40550E-03,2.82167E-02,2.97430E-02,7.15652E+01,nan,FALSE,FALSE,2.00000E+00,1.39819E+03
11:06:20.560,9.48962E-03,2.84620E-02,3.00023E-02,7.15609E+01,nan,FALSE,FALSE,2.00000E+00,1.40822E+03
11:06:20.876,9.47839E-03,2.87531E-02,3.02751E-02,7.17553E+01,nan,FALSE,FALSE,2.00000E+00,1.41825E+03
11:06:21.189,9.52605E-03,2.88410E-02,3.03735E-02,7.17219E+01,nan,FALSE,FALSE,2.00000E+00,1.42828E+03
11:06:21.500,9.59212E-03,2.91746E-02,3.07110E-02,7.18000E+01,nan,FALSE,FALSE,2.00000E+00,1.43831E+03
11:06:21.810,9.64258E-03,2.93687E-02,3.09112E-02,7.18235E+01,nan,FALSE,FALSE,2.00000E+00,1.44834E+03
11:06:22.123,9.76567E-03,2.96519E-02,3.12186E-02,7.17710E+01,nan,FALSE,FALSE,2.00000E+00,1.45837E+03
11:06:22.437,9.85102E-03,2.99553E-02,3.15335E-02,7.17962E+01,nan,FALSE,FALSE,2.00000E+00,1.46840E+03
11:06:22.753,9.94664E-03,3.01765E-02,3.17735E-02,7.17570E+01,nan,FALSE,FALSE,2.00000E+00,1.47843E+03
11:06:23.066,1.00474E-02,3.02790E-02,3.19025E-02,7.16427E+01,nan,FALSE,FALSE,2.00000E+00,1.48846E+03
11:06:23.378,1.01768E-02,3.03565E-02,3.20170E-02,7.14667E+01,nan,FALSE,FALSE,2.00000E+00,1.49849E+03
11:06:23.690,1.02037E-02,3.04011E-02,3.20677E-02,7.14464E+01,nan,FALSE,FALSE,2.00000E+00,1.50852E+03
11:06:24.001,1.01550E-02,3.04861E-02,3.21330E-02,7.15769E+01,nan,FALSE,FALSE,2.00000E+00,1.51855E+03
11:06:24.316,1.01475E-02,3.05955E-02,3.22344E-02,7.16510E+01,nan,FALSE,FALSE,2.00000E+00,1.52858E+03
11:06:24.629,9.99822E-03,3.07525E-02,3.23369E-02,7.19896E+01,nan,FALSE,FALSE,2.00000E+00,1.53861E+03
11:06:24.941,9.92382E-03,3.09449E-02,3.24972E-02,7.22193E+01,nan,FALSE,FALSE,2.00000E+00,1.54864E+03
11:06:25.254,9.85764E-03,3.11008E-02,3.26256E-02,7.24136E+01,nan,FALSE,FALSE,2.00000E+00,1.55867E+03
11:06:25.565,9.78121E-03,3.14539E-02,3.29397E-02,7.27259E+01,nan,FALSE,FALSE,2.00000E+00,1.56870E+03
11:06:25.879,9.72161E-03,3.16584E-02,3.31175E-02,7.29294E+01,nan,FALSE,FALSE,2.00000E+00,1.57873E+03
11:06:26.191,9.69098E-03,3.19983E-02,3.34336E-02,7.31506E+01,nan,FALSE,FALSE,2.00000E+00,1.58876E+03
11:06:26.505,9.73690E-03,3.21278E-02,3.35708E-02,7.31396E+01,nan,FALSE,FALSE,2.00000E+00,1.59879E+03
11:06:26.816,9.63597E-03,3.24292E-02,3.38305E-02,7.34513E+01,nan,FALSE,FALSE,2.00000E+00,1.60882E+03
11:06:27.128,9.67047E-03,3.26728E-02,3.40739E-02,7.35124E+01,nan,FALSE,FALSE,2.00000E+00,1.61885E+03
11:06:27.441,9.69260E-03,3.29643E-02,3.43597E-02,7.36149E+01,nan,FALSE,FALSE,2.00000E+00,1.62888E+03
11:06:27.753,9.71206E-03,3.34181E-02,3.48008E-02,7.37949E+01,nan,FALSE,FALSE,2.00000E+00,1.63891E+03
11:06:28.165,9.88685E-03,3.35657E-02,3.49916E-02,7.35876E+01,nan,FALSE,FALSE,2.00000E+00,1.64894E+03
11:06:28.485,9.97051E-03,3.39539E-02,3.53875E-02,7.36352E+01,nan,FALSE,FALSE,2.00000E+00,1.65897E+03
11:06:28.797,1.01636E-02,3.41939E-02,3.56724E-02,7.34462E+01,nan,FALSE,FALSE,2.00000E+00,1.66901E+03
11:06:29.108,1.02984E-02,3.40071E-02,3.55322E-02,7.31520E+01,nan,FALSE,FALSE,2.00000E+00,1.67904E+03
11:06:29.426,1.02482E-02,3.41169E-02,3.56228E-02,7.32806E+01,nan,FALSE,FALSE,2.00000E+00,1.68907E+03
11:06:29.738,1.00255E-02,3.43424E-02,3.57758E-02,7.37260E+01,nan,FALSE,FALSE,2.00000E+00,1.69910E+03
11:06:30.049,9.96487E-03,3.45146E-02,3.59243E-02,7.38958E+01,nan,FALSE,FALSE,2.00000E+00,1.70913E+03
11:06:30.363,9.92466E-03,3.50300E-02,3.64088E-02,7.41816E+01,nan,FALSE,FALSE,2.00000E+00,1.71916E+03
11:06:30.674,1.00352E-02,3.54520E-02,3.68449E-02,7.41951E+01,nan,FALSE,FALSE,2.00000E+00,1.72919E+03
11:06:30.985,1.03608E-02,3.56886E-02,3.71621E-02,7.38114E+01,nan,FALSE,FALSE,2.00000E+00,1.73922E+03
11:06:31.301,1.06386E-02,3.61133E-02,3.76477E-02,7.35855E+01,nan,FALSE,FALSE,2.00000E+00,1.74925E+03
11:06:31.614,1.11324E-02,3.63002E-02,3.79689E-02,7.29506E+01,nan,FALSE,FALSE,2.00000E+00,1.75928E+03
11:06:31.924,1.19011E-02,3.59084E-02,3.78292E-02,7.16633E+01,nan,FALSE,FALSE,2.00000E+00,1.76931E+03
11:06:32.239,1.21893E-02,3.52330E-02,3.72820E-02,7.09163E+01,nan,FALSE,FALSE,2.00000E+00,1.77934E+03
11:06:32.552,1.17633E-02,3.46615E-02,3.66032E-02,7.12540E+01,nan,FALSE,FALSE,2.00000E+00,1.78937E+03
11:06:32.868,1.11879E-02,3.43882E-02,3.61624E-02,7.19782E+01,nan,FALSE,FALSE,2.00000E+00,1.79940E+03
11:06:33.182,1.05972E-02,3.45944E-02,3.61811E-02,7.29687E+01,nan,FALSE,FALSE,2.00000E+00,1.80943E+03
11:06:33.495,1.03248E-02,3.48873E-02,3.63831E-02,7.35140E+01,nan,FALSE,FALSE,2.00000E+00,1.81946E+03
11:06:33.805,1.00966E-02,3.51869E-02,3.66068E-02,7.39895E+01,nan,FALSE,FALSE,2.00000E+00,1.82949E+03
11:06:34.119,9.87319E-03,3.55463E-02,3.68920E-02,7.44771E+01,nan,FALSE,FALSE,2.00000E+00,1.83952E+03
11:06:34.436,9.73970E-03,3.58606E-02,3.71597E-02,7.48051E+01,nan,FALSE,FALSE,2.00000E+00,1.84955E+03
11:06:34.748,9.66282E-03,3.61152E-02,3.73855E-02,7.50210E+01,nan,FALSE,FALSE,2.00000E+00,1.85958E+03
11:06:35.059,9.62627E-03,3.63843E-02,3.76361E-02,7.51807E+01,nan,FALSE,FALSE,2.00000E+00,1.86961E+03
11:06:35.371,9.59046E-03,3.67215E-02,3.79532E-02,7.53631E+01,nan,FALSE,FALSE,2.00000E+00,1.87964E+03
11:06:35.683,9.52989E-03,3.69791E-02,3.81873E-02,7.55487E+01,nan,FALSE,FALSE,2.00000E+00,1.88967E+03
11:06:35.996,9.50177E-03,3.71654E-02,3.83608E-02,7.56589E+01,nan,FALSE,FALSE,2.00000E+00,1.89970E+03
11:06:36.310,9.54094E-03,3.74269E-02,3.86239E-02,7.56987E+01,nan,FALSE,FALSE,2.00000E+00,1.90973E+03
11:06:36.723,9.50472E-03,3.77469E-02,3.89252E-02,7.58667E+01,nan,FALSE,FALSE,2.00000E+00,1.91976E+03
11:06:37.136,9.50915E-03,3.79157E-02,3.90899E-02,7.59208E+01,nan,FALSE,FALSE,2.00000E+00,1.92979E+03
11:06:37.453,9.47568E-03,3.81197E-02,3.92797E-02,7.60405E+01,nan,FALSE,FALSE,2.00000E+00,1.93982E+03
11:06:37.764,9.44009E-03,3.83318E-02,3.94771E-02,7.61649E+01,nan,FALSE,FALSE,2.00000E+00,1.94985E+03
11:06:38.080,9.49501E-03,3.85757E-02,3.97270E-02,7.61721E+01,nan,FALSE,FALSE,2.00000E+00,1.95988E+03
