#Device,LCX200
#Device Name,RS-LCX200-02169.local
#Format,LOG
#Date,2025-02-28
#Version,02.036 001FCD160E
#Serial No.,102169
#Logging Interval[s],0.0
#Mode,Unlimited
#Start Time,10:59:40
#Stop Time,11:02:14
#Actual Count,0000000200
Timestamp,R[Ohm],X[Ohm],Z[Ohm],Θd[°],Bias,Bias Enable,Ext. Voltage Enable,Voltage[V],Frequency[Hz]
11:01:07.082,9.73589E-03,2.44215E-02,2.62906E-02,6.82647E+01,nan,FALSE,FALSE,2.00000E+00,1.08726E+03
11:01:07.803,9.71746E-03,2.46870E-02,2.65307E-02,6.85141E+01,nan,FALSE,FALSE,2.00000E+00,1.09729E+03
11:01:08.523,9.72547E-03,2.49226E-02,2.67529E-02,6.86829E+01,nan,FALSE,FALSE,2.00000E+00,1.10732E+03
11:01:09.239,9.81256E-03,2.50730E-02,2.69247E-02,6.86266E+01,nan,FALSE,FALSE,2.00000E+00,1.11735E+03
11:01:10.061,9.82847E-03,2.53427E-02,2.71819E-02,6.88026E+01,nan,FALSE,FALSE,2.00000E+00,1.12738E+03
11:01:10.775,9.74239E-03,2.57787E-02,2.75582E-02,6.92972E+01,nan,FALSE,FALSE,2.00000E+00,1.13741E+03
11:01:11.591,9.79454E-03,2.59109E-02,2.77003E-02,6.92930E+01,nan,FALSE,FALSE,2.00000E+00,1.14744E+03
11:01:12.406,9.78673E-03,2.62559E-02,2.80205E-02,6.95573E+01,nan,FALSE,FALSE,2.00000E+00,1.15747E+03
11:01:13.117,9.90019E-03,2.64042E-02,2.81992E-02,6.94466E+01,nan,FALSE,FALSE,2.00000E+00,1.16750E+03
11:01:13.830,9.93073E-03,2.67033E-02,2.84901E-02,6.96003E+01,nan,FALSE,FALSE,2.00000E+00,1.17753E+03
11:01:14.541,1.00572E-02,2.68411E-02,2.86634E-02,6.94594E+01,nan,FALSE,FALSE,2.00000E+00,1.18756E+03
11:01:15.256,1.00082E-02,2.69861E-02,2.87822E-02,6.96519E+01,nan,FALSE,FALSE,2.00000E+00,1.19759E+03
11:01:15.968,9.99849E-03,2.71625E-02,2.89443E-02,6.97914E+01,nan,FALSE,FALSE,2.00000E+00,1.20762E+03
11:01:16.681,9.91276E-03,2.73502E-02,2.90912E-02,7.00776E+01,nan,FALSE,FALSE,2.00000E+00,1.21765E+03
11:01:17.394,9.91762E-03,2.75739E-02,2.93032E-02,7.02176E+01,nan,FALSE,FALSE,2.00000E+00,1.22768E+03
11:01:18.107,9.88742E-03,2.77805E-02,2.94876E-02,7.04088E+01,nan,FALSE,FALSE,2.00000E+00,1.23771E+03
11:01:18.817,9.87515E-03,2.80179E-02,2.97073E-02,7.05846E+01,nan,FALSE,FALSE,2.00000E+00,1.24774E+03
11:01:19.629,9.94385E-03,2.82113E-02,2.99125E-02,7.05836E+01,nan,FALSE,FALSE,2.00000E+00,1.25777E+03
11:01:20.442,9.87569E-03,2.84968E-02,3.01595E-02,7.08860E+01,nan,FALSE,FALSE,2.00000E+00,1.26780E+03
11:01:21.255,1.00119E-02,2.87352E-02,3.04294E-02,7.07907E+01,nan,FALSE,FALSE,2.00000E+00,1.27783E+03
11:01:22.069,9.93480E-03,2.89551E-02,3.06120E-02,7.10624E+01,nan,FALSE,FALSE,2.00000E+00,1.28786E+03
11:01:22.783,9.99624E-03,2.92022E-02,3.08657E-02,7.11034E+01,nan,FALSE,FALSE,2.00000E+00,1.29789E+03
11:01:23.497,9.97792E-03,2.94624E-02,3.11062E-02,7.12905E+01,nan,FALSE,FALSE,2.00000E+00,1.30792E+03
11:01:24.207,9.99859E-03,2.96926E-02,3.13308E-02,7.13897E+01,nan,FALSE,FALSE,2.00000E+00,1.31795E+03
11:01:24.921,1.00341E-02,2.99633E-02,3.15988E-02,7.14853E+01,nan,FALSE,FALSE,2.00000E+00,1.32798E+03
11:01:25.635,9.99930E-03,3.01791E-02,3.17925E-02,7.16683E+01,nan,FALSE,FALSE,2.00000E+00,1.33801E+03
11:01:26.445,1.00489E-02,3.04178E-02,3.20347E-02,7.17184E+01,nan,FALSE,FALSE,2.00000E+00,1.34804E+03
11:01:27.157,1.00266E-02,3.05712E-02,3.21734E-02,7.18418E+01,nan,FALSE,FALSE,2.00000E+00,1.35807E+03
11:01:27.872,1.01381E-02,3.08028E-02,3.24283E-02,7.17820E+01,nan,FALSE,FALSE,2.00000E+00,1.36810E+03
11:01:28.586,1.01288E-02,3.10327E-02,3.26439E-02,7.19237E+01,nan,FALSE,FALSE,2.00000E+00,1.37813E+03
11:01:29.400,1.01415E-02,3.12905E-02,3.28929E-02,7.20420E+01,nan,FALSE,FALSE,2.00000E+00,1.38816E+03
11:01:30.212,1.01595E-02,3.16456E-02,3.32364E-02,7.22013E+01,nan,FALSE,FALSE,2.00000E+00,1.39819E+03
11:01:31.025,1.02445E-02,3.17758E-02,3.33863E-02,7.21307E+01,nan,FALSE,FALSE,2.00000E+00,1.40822E+03
11:01:31.838,1.03070E-02,3.20089E-02,3.36275E-02,7.21513E+01,nan,FALSE,FALSE,2.00000E+00,1.41825E+03
11:01:32.558,1.03411E-02,3.23717E-02,3.39833E-02,7.22839E+01,nan,FALSE,FALSE,2.00000E+00,1.42828E+03
11:01:33.272,1.04412E-02,3.24586E-02,3.40966E-02,7.21682E+01,nan,FALSE,FALSE,2.00000E+00,1.43831E+03
11:01:33.985,1.04538E-02,3.27933E-02,3.44192E-02,7.23189E+01,nan,FALSE,FALSE,2.00000E+00,1.44834E+03
11:01:34.699,1.06152E-02,3.29352E-02,3.46036E-02,7.21356E+01,nan,FALSE,FALSE,2.00000E+00,1.45837E+03
11:01:35.412,1.05754E-02,3.32838E-02,3.49234E-02,7.23732E+01,nan,FALSE,FALSE,2.00000E+00,1.46840E+03
11:01:36.125,1.06507E-02,3.35337E-02,3.51844E-02,7.23795E+01,nan,FALSE,FALSE,2.00000E+00,1.47843E+03
11:01:36.838,1.07166E-02,3.37510E-02,3.54116E-02,7.23844E+01,nan,FALSE,FALSE,2.00000E+00,1.48846E+03
11:01:37.654,1.07850E-02,3.39798E-02,3.56503E-02,7.23908E+01,nan,FALSE,FALSE,2.00000E+00,1.49849E+03
11:01:38.468,1.08815E-02,3.41029E-02,3.57969E-02,7.23033E+01,nan,FALSE,FALSE,2.00000E+00,1.50852E+03
11:01:39.281,1.08759E-02,3.43041E-02,3.59869E-02,7.24092E+01,nan,FALSE,FALSE,2.00000E+00,1.51855E+03
11:01:40.094,1.09659E-02,3.44800E-02,3.61818E-02,7.23575E+01,nan,FALSE,FALSE,2.00000E+00,1.52858E+03
11:01:40.907,1.09826E-02,3.46492E-02,3.63481E-02,7.24132E+01,nan,FALSE,FALSE,2.00000E+00,1.53861E+03
11:01:41.619,1.09989E-02,3.48517E-02,3.65460E-02,7.24848E+01,nan,FALSE,FALSE,2.00000E+00,1.54864E+03
11:01:42.334,1.09911E-02,3.49809E-02,3.66670E-02,7.25572E+01,nan,FALSE,FALSE,2.00000E+00,1.55867E+03
11:01:43.049,1.09672E-02,3.52306E-02,3.68982E-02,7.27087E+01,nan,FALSE,FALSE,2.00000E+00,1.56870E+03
11:01:43.765,1.09047E-02,3.53459E-02,3.69898E-02,7.28543E+01,nan,FALSE,FALSE,2.00000E+00,1.57873E+03
11:01:44.479,1.08622E-02,3.56425E-02,3.72609E-02,7.30512E+01,nan,FALSE,FALSE,2.00000E+00,1.58876E+03
11:01:45.193,1.08459E-02,3.58887E-02,3.74918E-02,7.31847E+01,nan,FALSE,FALSE,2.00000E+00,1.59879E+03
11:01:46.010,1.07397E-02,3.60223E-02,3.75892E-02,7.33985E+01,nan,FALSE,FALSE,2.00000E+00,1.60882E+03
11:01:46.823,1.07729E-02,3.62729E-02,3.78389E-02,7.34588E+01,nan,FALSE,FALSE,2.00000E+00,1.61885E+03
11:01:47.634,1.07475E-02,3.65776E-02,3.81239E-02,7.36257E+01,nan,FALSE,FALSE,2.00000E+00,1.62888E+03
11:01:48.450,1.07706E-02,3.70317E-02,3.85662E-02,7.37831E+01,nan,FALSE,FALSE,2.00000E+00,1.63891E+03
11:01:49.264,1.08668E-02,3.73836E-02,3.89310E-02,7.37918E+01,nan,FALSE,FALSE,2.00000E+00,1.64894E+03
11:01:49.982,1.10150E-02,3.77105E-02,3.92863E-02,7.37173E+01,nan,FALSE,FALSE,2.00000E+00,1.65897E+03
11:01:50.695,1.13183E-02,3.77837E-02,3.94425E-02,7.33241E+01,nan,FALSE,FALSE,2.00000E+00,1.66901E+03
11:01:51.411,1.15000E-02,3.78950E-02,3.96015E-02,7.31186E+01,nan,FALSE,FALSE,2.00000E+00,1.67904E+03
11:01:52.123,1.14033E-02,3.75644E-02,3.92571E-02,7.31135E+01,nan,FALSE,FALSE,2.00000E+00,1.68907E+03
11:01:52.839,1.10458E-02,3.77982E-02,3.93791E-02,7.37100E+01,nan,FALSE,FALSE,2.00000E+00,1.69910E+03
11:01:53.551,1.08512E-02,3.83417E-02,3.98477E-02,7.41979E+01,nan,FALSE,FALSE,2.00000E+00,1.70913E+03
11:01:54.266,1.08117E-02,3.87781E-02,4.02571E-02,7.44211E+01,nan,FALSE,FALSE,2.00000E+00,1.71916E+03
11:01:55.078,1.09483E-02,3.92261E-02,4.07253E-02,7.44052E+01,nan,FALSE,FALSE,2.00000E+00,1.72919E+03
11:01:55.890,1.11821E-02,3.96482E-02,4.11948E-02,7.42498E+01,nan,FALSE,FALSE,2.00000E+00,1.73922E+03
11:01:56.703,1.16071E-02,3.99233E-02,4.15764E-02,7.37889E+01,nan,FALSE,FALSE,2.00000E+00,1.74925E+03
11:01:57.521,1.21859E-02,4.02485E-02,4.20528E-02,7.31554E+01,nan,FALSE,FALSE,2.00000E+00,1.75928E+03
11:01:58.331,1.29946E-02,4.01398E-02,4.21908E-02,7.20615E+01,nan,FALSE,FALSE,2.00000E+00,1.76931E+03
11:01:59.047,1.35753E-02,3.94234E-02,4.16952E-02,7.09991E+01,nan,FALSE,FALSE,2.00000E+00,1.77934E+03
11:01:59.762,1.33473E-02,3.83471E-02,4.06036E-02,7.08088E+01,nan,FALSE,FALSE,2.00000E+00,1.78937E+03
11:02:00.472,1.25446E-02,3.79538E-02,3.99732E-02,7.17101E+01,nan,FALSE,FALSE,2.00000E+00,1.79940E+03
11:02:01.182,1.17393E-02,3.81510E-02,3.99163E-02,7.28965E+01,nan,FALSE,FALSE,2.00000E+00,1.80943E+03
11:02:01.897,1.13385E-02,3.84710E-02,4.01071E-02,7.35782E+01,nan,FALSE,FALSE,2.00000E+00,1.81946E+03
11:02:02.607,1.10389E-02,3.88646E-02,4.04019E-02,7.41436E+01,nan,FALSE,FALSE,2.00000E+00,1.82949E+03
11:02:03.320,1.08016E-02,3.92850E-02,4.07429E-02,7.46262E+01,nan,FALSE,FALSE,2.00000E+00,1.83952E+03
11:02:04.139,1.06760E-02,3.96735E-02,4.10848E-02,7.49387E+01,nan,FALSE,FALSE,2.00000E+00,1.84955E+03
11:02:04.851,1.05317E-02,4.00084E-02,4.13714E-02,7.52522E+01,nan,FALSE,FALSE,2.00000E+00,1.85958E+03
11:02:05.666,1.05049E-02,4.03256E-02,4.16714E-02,7.53989E+01,nan,FALSE,FALSE,2.00000E+00,1.86961E+03
11:02:06.481,1.04268E-02,4.06008E-02,4.19183E-02,7.55970E+01,nan,FALSE,FALSE,2.00000E+00,1.87964E+03
11:02:07.195,1.04038E-02,4.09336E-02,4.22351E-02,7.57396E+01,nan,FALSE,FALSE,2.00000E+00,1.88967E+03
11:02:07.908,1.03632E-02,4.11672E-02,4.24516E-02,7.58703E+01,nan,FALSE,FALSE,2.00000E+00,1.89970E+03
11:02:08.622,1.03850E-02,4.14442E-02,4.27255E-02,7.59326E+01,nan,FALSE,FALSE,2.00000E+00,1.90973E+03
11:02:09.334,1.03771E-02,4.17111E-02,4.29826E-02,7.60294E+01,nan,FALSE,FALSE,2.00000E+00,1.91976E+03
11:02:10.047,1.03372E-02,4.20653E-02,4.33168E-02,7.61936E+01,nan,FALSE,FALSE,2.00000E+00,1.92979E+03
11:02:10.763,1.03107E-02,4.23449E-02,4.35822E-02,7.63152E+01,nan,FALSE,FALSE,2.00000E+00,1.93982E+03
11:02:11.473,1.02811E-02,4.26010E-02,4.38240E-02,7.64320E+01,nan,FALSE,FALSE,2.00000E+00,1.94985E+03
11:02:12.184,1.03432E-02,4.27251E-02,4.39592E-02,7.63913E+01,nan,FALSE,FALSE,2.00000E+00,1.95988E+03
